"comments","facebookId","facebookUrl","feedbackId","likes","media/0/__isMedia","media/0/__typename","media/0/accent_color","media/0/id","media/0/ocrText","media/0/photo_image/height","media/0/photo_image/uri","media/0/photo_image/width","media/0/url","pageName","postId","shares","text","time","timestamp","topLevelUrl","url"
"13","100064868280630","https://www.facebook.com/ArabicWikipedia","ZmVlZGJhY2s6NjI2MDg0OTc2MjMwNDQw","156",,,,,,,,,,"Arabic Wikipedia - ويكيبيديا العربية","626084976230440","7","قال شيخ العربية محمود شاكر:
لا يغرُرْكَ ما غَرِي به* بعض المتشدقين المموهين: (أن القاعدة الأساسية في منهج ديكارت هي أن يتجرد الباحث من كل شيءٍ كان يعلمه من قبل، وأن يستقبلَ بحثَه خالي الذهن خلوًا تامًا ممّا قيل)، فإنه شيءٌ لا أصل له، ويكاد يكون بهذه الصياغة كذبًا مصفى لا يشوبه ذَرْوٌ** من الصدق، بل هو بهذه الصورة خارجٌ عن طوق البشر. هَبْهُ يستطيع أن يُخلي ذهنه خلوًا تامًا مما قيل وأن يتجرد من كل شيء كان يعلمه من قبل، أفمستطيعٌ هو أن يتجرد من سلطان اللغة التي غُذي بها صغيرًا، وبها صار إنسانًا ناطقًا بعد أن كان في المهد وليدًا لا ينطق؟ أفمستطيعٌ هو أن يتجرد من سطوة الثقافة التي جرت منه مجرى لِبانِ الأم من وليدها؟ أفمستطيعٌ هو أن يتجرد كل التجرد من بطشة الأهواء التي تستكين ضارعةً في أغوار النفس وفي كهوفها حتى تَمْرُق من مكمنها لتستبد بالقهر أو تتسلط؟
كلامٌ يجري على اللسان بلا زمامٍ يضبطه أو يكبحه، محصوله أنه يتطلب إنسانًا فارغًا خاويًا مكونًا من عظام كُسيت جلدًا لا أكثر!
--
* غري به: أي أُولع.
** الذّرو: دقيق التراب.","2023-05-04T07:58:14.000Z","1683187094","https://www.facebook.com/100064868280630/posts/626084976230440","https://www.facebook.com/ArabicWikipedia/posts/pfbid0CN8CZC73X1fivcrJvbD5R6BaQmnvazVTPWVnsSbZoLq9bFr4vQeNYb7U3MNFUVBYl"
"78","100064868280630","https://www.facebook.com/ArabicWikipedia","ZmVlZGJhY2s6NjI1NzQ1NzM2MjY0MzY0","497","Photo","Photo","FFFFFFFF","625744092931195","May be an image of text","540","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/343916530_248894697718285_4724659712117416113_n.jpg?stp=dst-jpg_p180x540&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_ohc=EH9buOKkd4oAX8SC6Tu&_nc_ht=scontent-atl3-1.xx&oh=00_AfDc2sY_l3uGVsvaWWishw9kB0t3Yk95avOUhtDZiFbZkA&oe=64679146","1370","https://www.facebook.com/photo/?fbid=625744092931195&set=a.555990779906527","Arabic Wikipedia - ويكيبيديا العربية","625745736264364","14","مثالٌ حديث على تخريبٍ حصل اليوم في مقالة «تقرير السعادة العالمي» على ويكيبيديا العربية.

التخريب في ويكيبيديا، هو كل إضافةٍ، أو حذف، أو تغيير في المحتوى، يقوم به أي مستخدم لويكيبيديا محاولًا الإساءة لمحتوياتها.

تعتمد ويكيبيديا العربية «نظام التعديلات المعلقة»، بمعنى أنَّ أي تعديل يجرى على ويكيبيديا من أحد المستخدمين المجهولين أو المؤكدين لن ينشر لعامة القراء إلى أن يراجعه مستخدم موثوق حاصل على صلاحية محرر، ويساعد هذا النظام في الحماية من التخريب.","2023-05-03T17:47:31.000Z","1683136051","https://www.facebook.com/100064868280630/posts/625745736264364","https://www.facebook.com/ArabicWikipedia/posts/pfbid05T76LEMiPFsesoR7AReo13jvxtVWK9kg4CTKgs3FzCkETnHvpAEGfKGRiqCwYUw9l"
"39","100064868280630","https://www.facebook.com/ArabicWikipedia","ZmVlZGJhY2s6NjI1NTcyMDA2MjgxNzM3","551","Photo","Photo","FFEBEBEB","625571952948409","May be an image of text","524","https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/344057256_1343333059571727_5557744344004261784_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=QpPyiEvT-RcAX_p9Mnr&_nc_ht=scontent-lhr8-1.xx&oh=00_AfAhIP8U-AXM5HWtEMImuvqp9buf-P9DCGBEJkzMmcGg1Q&oe=646635CD","640","https://www.facebook.com/photo/?fbid=625571952948409&set=a.555990773239861","Arabic Wikipedia - ويكيبيديا العربية","625572006281737","33","صوت صفير البلبل ... هيج قلبي الثمل
الماء والزهر معا ... مع زهر لحظ المقل

هذه الكلمات مطلع لقصيدة منحولة ومنسوبة للأصمعي. يشكُّ النُقّاد في صحة نسبة القصيدة إلى الأصمعي لِما فيها من أخطاء لغوية وضياع الوزن مما لا يليق بالأصمعي، كما أن أهل التاريخ قد ذكروا أنّ الأصمعي اتصل بالخليفة هارون الرشيد وكان من ندمائه ولم يرد أبدا أنه كان من جلساء أبي جعفر المنصور، ولو وقع ذلك حقا لذكره المؤرخون، فقد ولد الأصمعي سنة 121هـ، وتولى المنصور الخلافة من سنة 136 هـ حتى 158هـ فيكون الأصمعي أدرك عهده في أول شبابه ومن قرأ سيرته سيعلم أنه في هذا الوقت كان يحصّل العلم ويجمع الأخبار ويلتقي الأعراب ولم يتصل بعدُ بأحد من الأمراء والخلفاء. 
ومما لا يتفق في القصيدة ذكر الشاعر بأنه من الموصل بينما الأصمعي من البصرة.
ذُكر أيضاً أن القصيدة ركيكة. ولم يَروِها أحدٌ إلا في كتاب إعلام الناس بما وقع للبرامكة مع بني العباس لمؤلفه محمد بن دياب الإتليدي وهو قاصّ مجهول عاش في القرن السابع عشر الميلادي أي بعد المنصور بحوالي تسعة قرون وليس له إلا هذا الكتاب.

الصورة لمخطوطة كتاب ""إعلام الناس بما وقع للبرامكة مع بني العباس"".","2023-05-03T12:03:28.000Z","1683115408","https://www.facebook.com/100064868280630/posts/625572006281737","https://www.facebook.com/ArabicWikipedia/posts/pfbid021PeXY4FTPYtHGgC3ZSmfbJNKtYut9tZrNCmkc1QkgFAQPFfx1nK1KRL6thNEASgal"
"79","100064868280630","https://www.facebook.com/ArabicWikipedia","ZmVlZGJhY2s6NjI1MDE3MTQ5NjcwNTU2","1128","Photo","Photo","FF1F1E24","625017113003893","May be an image of 11 people and text","518","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-6/344720555_909731040111478_8046921530977419199_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=IuUh5ZqT_DcAX-iCaqQ&_nc_oc=AQl2OcPgMgheuJ63vsH9ir9Kr0iLbbXSCjkN6iTS1_h5vm8Yf3erubYmX2OHP9TV-dw&_nc_ht=scontent-mia3-1.xx&oh=00_AfBGjJlc6y0qAw3PVwLjIPSspintqiKMFZiINDC4q5jbPw&oe=6467CA5F","468","https://www.facebook.com/photo/?fbid=625017113003893&set=a.555990773239861","Arabic Wikipedia - ويكيبيديا العربية","625017149670556","70","في مثل هذا اليوم من سنة 1956 بدأ بث تلفزيون بغداد، والذي كان أول قناة تلفزيون عربية، ولم يسبق هذا البث التلفزيوني في الشرق الأوسط إلا قناة تركية بدأت سنة 1952 تتبع جامعة إسطنبول التقنية وكذلك قناة أمريكية خاصة كانت تبث في قاعدة الظهران بالممكلة العربية السعودية.
بدأت قصة التلفزيون العراقي سنة 1954 عندما أقيم معرض تجاري في بغداد، عرضت فيه إحدى الشركات البريطانية منتجاتها ومن بينها محطة بث تلفزيوني، مما أثار انتباه ملك العراق في حينها وأبدى اهتمامه بالموضوع فطلب شراء المعدات من الشركة.
سمي تلفزيون بغداد لاحقا بتلفزيون العراق - القناة الأولى. وحلت شبكة الإعلام العراقي وقناة العراقية محله بعد احتلال العراق سنة 2003.
يظهر في الصورة ملك العراق فيصل الثاني بن غازي ويقف بجانبه خاله وولي عهده الأمير عبد الإله بن علي ويظهر في الصورة عدد من المسؤولين بضمنهم علي جودت الأيوبي وأرشد العمري.","2023-05-02T14:34:43.000Z","1683038083","https://www.facebook.com/100064868280630/posts/625017149670556","https://www.facebook.com/ArabicWikipedia/posts/pfbid02Ci7J94KdyqVwj3CaGc2WrfnW5gYPaur2pmxxNWUVBZ9SpCnRDNbMoXT5fzQbfETSl"
"17","100064868280630","https://www.facebook.com/ArabicWikipedia","ZmVlZGJhY2s6NjI0NTU0NjkzMDUwMTM1","139","Photo","Photo","FFFFFFFF","624554676383470","May be an image of pie and text","600","https://scontent.fman2-2.fna.fbcdn.net/v/t39.30808-6/344257452_802039808145336_1784857961882963703_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=eVdGtZF3Ca0AX82D_Ib&_nc_ht=scontent.fman2-2.fna&oh=00_AfC3kDIljL1VukQEv5OaUu7x9blU1pYJX2xoTU85TJ0OIg&oe=6466E5CF","525","https://www.facebook.com/photo/?fbid=624554676383470&set=a.555990773239861","Arabic Wikipedia - ويكيبيديا العربية","624554693050135","7","من كتاب (من حديث النفس) لفقيه الأدباء وأديب الفقهاء علي الطنطاوي.
صفحة 6 من الطبعة الثامنة، لدار المنارة.","2023-05-01T20:24:26.000Z","1682972666","https://www.facebook.com/100064868280630/posts/624554693050135","https://www.facebook.com/ArabicWikipedia/posts/pfbid02ZVu57wzPwuFAr8wVfsfieULdLYK4ZWBG9ECKM6Wc5TTPoANewe2etV8sw2KgnyKDl"
"216","100064868280630","https://www.facebook.com/ArabicWikipedia","ZmVlZGJhY2s6NjI0MzE2Mjk2NDA3MzA4","1393",,,,,,,,,,"Arabic Wikipedia - ويكيبيديا العربية","624316296407308","149","* إذا احترقت الجامعة أو دُمرت بأي طريقةٍ أُخرى، فإنَّ جميع الطلاب الحاليين يتخرجون مباشرةً بدرجة البكالوريوس.
* إذا توفيَّ شخصٌ أثناء الامتحان، فإنَّ جميع الطلاب الآخرين الحاضرين ينجحون.

الأمثلة أعلاه تُصور الأسطورة المدنية الأكاديمية المُسماة ""النجاح عن طريق كارثة"" (Pass by catastrophe) وهي تقترحُ أنهُ في حالة حدوث حدثٍ كارثيٍ مُعين فإنَّ الطلاب الذين قد يتأثر أدائهم بالحدث يتم منحهم درجات النجاح تلقائيًا؛ وذلك اعتمادًا على أنه لن تكون هُناك طريقةٌ عادلةٌ لتقييمهم، وأنه يجبُ عدم مُعاقبتهم بسبب الكارثة.","2023-05-01T12:49:58.000Z","1682945398","https://www.facebook.com/100064868280630/posts/624316296407308","https://www.facebook.com/ArabicWikipedia/posts/pfbid0EAy3UzHnbKr8BFgGiaZUNi9vPKY8qFYiRU9Q8pbYg2Bn7NsRqXakhmiiJXxA5Wigl"
"148","100064868280630","https://www.facebook.com/ArabicWikipedia","ZmVlZGJhY2s6NjIyNDkwMDA5OTIzMjcw","1890","Photo","Photo","FFFEFEFE","622489983256606","May be an image of map, radar and text","523","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/343945519_768215441381248_7213597214992164956_n.jpg?stp=dst-jpg_s640x640&_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=6_mokcUSxY4AX-9oSqy&_nc_ht=scontent-dfw5-1.xx&oh=00_AfABmrEMgmWJZRFMlgPbbbJLdFT3jNF4z_bNMR5ouis4AA&oe=6466B3BB","640","https://www.facebook.com/photo/?fbid=622489983256606&set=a.555990773239861","Arabic Wikipedia - ويكيبيديا العربية","622490009923270","238","يوم ذي قار هو يومٌ هزمت فيه العربُ العجمَ، وذكر الأصفهاني في كتابه الأغاني أنه حدث في زمن رسول الله. وقع فيه القتال بين العرب والفرس في العراق، وكان سببه أن كسرى أبرويز غضب على النعمان بن المنذر ملك الحيرة، وقد أوغر صدرَه عليه زيدٌ بن عدي العباديّ لأن النعمان قتل أباه عدي بن زيد، فلجأ النعمان إلى هانئ بن مسعود الشيباني فاستودعه أهله وماله وسلاحه، ثم عاد فاستسلم لكسرى، فسجنه ثم قتله. وأرسل كسرى إلى هانئ بن مسعود يطلب إليه تسليمه وديعة النعمان، فأبى هانئ دفعها إليه دفعًا للمذمة، فغضب كسرى على بني شيبان وعزم على استئصالهم، فجهّز لذلك جيشًا ضخمًا من أساورة الفرس يقودهم الهامرز وجلابزين، ومن قبائل العرب الموالية له، وهم تغلب والنمر بن قاسط وقضاعة وإياد، وقاد هذه القبائل إياس بن قبيصة الطائي، وبعث معهم كتيبتيه الشهباء والدوسر. فلما بلغ النبأ بني شيبان استجاروا بقبائل بكر بن وائل، فوافتهم طوائف منهم، واستشاروا في أمرهم حنظلة بن سيّار العجلي، واستقر رأيهم على البروز إلى بطحاء ذي قار، وهو ماء لبكر بن وائل قريب من موضع الكوفة، وفيها انتصر بنو شيبان وحلفهم على جيش كسرى وأتباعه.
هذه خريطة شبه الجزيرة العربية مع القبائل في حوالي سنة 600م، وهي الفترة الزمنية نفسها التي وقعت فيها هذه المعركة.
Michel Bakni, CC BY-SA 4.0.","2023-04-28T15:09:09.000Z","1682694549","https://www.facebook.com/100064868280630/posts/622490009923270","https://www.facebook.com/ArabicWikipedia/posts/pfbid02MZweEcMFxTU1TWVjG9wHaTew3FALTrs9wzAXSjP2642zFp1BP4WB9jPkQUuRWwLRl"
"17","100064868280630","https://www.facebook.com/ArabicWikipedia","ZmVlZGJhY2s6NjIwNjM3NzMzNDQxODMx","258","Photo","Photo","FF898789","620637536775184","May be an image of the Charminar, the Taj Mahal and text","540","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-6/343085186_1048013072825824_2193438455740385632_n.jpg?stp=dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=fcxFfYM7ZsoAX_er5FB&_nc_ht=scontent-dfw5-2.xx&oh=00_AfCI_mZ0_EauCU_3w8UB7mLymXC27zWpRNfgtto3n2w70g&oe=64672F6D","720","https://www.facebook.com/photo/?fbid=620637536775184&set=a.555990779906527","Arabic Wikipedia - ويكيبيديا العربية","620637733441831","6","وفقاً لبعض الأساطير، سميت صنعاء باسم مدينة سام نسبةً إلى سام بن نوح، كما تعرف باسم مدينة أزال نسبة إلى أزال بن يقطن حفيد سام بن نوح وفقا لأسطورة أخرى.

ولكن صنعاء مدينة سبئية في الحقيقة وأول نص بخط المسند يشير إليها يعود للقرن الخامس قبل الميلاد، وجاء ذكرها وفق السبئيين بصيغة «صنعو» وهي مشتقة من كلمة «مصنعة» باللغة السبئية والتي تعني الحصن.

قال أبو العباس القلقشندي: «مدينة عظيمة تشبه مدينة دمشق في كثرة مياهها وأشجارها، وهواؤها معتدل وكانت في الزمن المتقدم تسمى أزال وهي بيد إمام الزيدية داخلة تحت طاعته هي وما حولها. وقد استحدث عليها حصن تعز فصار منزل لبني رسول ملوك اليمن الآن.»، وقال ابن رستة: «هي مدينة اليمن وليس باليمن لا تهامة ولا بالحجاز مدينة أعظم منها ولا أكثر عملا وخيرا وأشرف أصلا ولا أطيب طعاما منها.»

وقال عمارة بن أبي الحسن الحكمي:« ليس بجميع اليمن أكبر ولا أكثر مرافق وأهلاً من صنعاء، وهو بلد في خط الاستواء، وهي من الاعتدال من الهواء بحيث لا يتحول الإنسان من مكان طول عمره صيفاً ولا شتاءً، وتتقارب بها ساعات الشتاء والصيف، وبها بناء عظيم قد خرب، وهو تل عظيم عال وقد عرف بغمدان.»

وقال أبو محمد الهمداني: «وهي أم اليمن وقطبها لأنها في الوسط منها ما بينها وبين عدن كما بينها وبين حد اليمن من أرض نجد والحجاز، وكان اسمها في الجاهلية أزال ويسميها أهل الشام القصبة، وتقول العرب: لابد من صنعاء، ولو طال السفر.»

الصورة لوسط مدينة صنعاء، منشورة برخصة CC BY-SA 3.0","2023-04-25T10:43:57.000Z","1682419437","https://www.facebook.com/100064868280630/posts/620637733441831","https://www.facebook.com/ArabicWikipedia/posts/pfbid02H8kdjKx1ec7RPEoXbdTAoN6cSz1DLoYgnY748RLL9gAykyHdX6MXqUiWZyLXuPrSl"
"18","100064868280630","https://www.facebook.com/ArabicWikipedia","ZmVlZGJhY2s6NjIwMDQ3Njg2ODM0MTY5","543","Photo","Photo","FF3D475B","620047626834175","May be an image of text","540","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/343170591_698625562064265_3381244228603060916_n.jpg?stp=dst-jpg_p180x540&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_ohc=ZNqQwUmo8Z8AX80SXzS&_nc_ht=scontent-atl3-2.xx&oh=00_AfDHXdxoYF3M5YmprtjljMRu-KnoXiJhU4U4vUgjJ3CoMQ&oe=64666A38","832","https://www.facebook.com/photo/?fbid=620047626834175&set=a.555990779906527","Arabic Wikipedia - ويكيبيديا العربية","620047686834169","21","مُقرْنصات زخرفيَّة مقببة في مدخل إيوان العتبة الفاطمية في قم بإيران.

Amir Pashaei, CC BY-SA 4.0","2023-04-24T11:37:13.000Z","1682336233","https://www.facebook.com/100064868280630/posts/620047686834169","https://www.facebook.com/ArabicWikipedia/posts/pfbid0fVqrCsUXAWryUdDTvgZb77sUjhDFrLsru6VVUDnrKpbr86n3i2SkJUujxxjimAkcl"
"53","100064868280630","https://www.facebook.com/ArabicWikipedia","ZmVlZGJhY2s6NjE5MDAwMzIwMjcyMjM5","365","Photo","Photo","FF232613","619000296938908","May be an image of 1 person, beard and smiling","540","https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/342045907_713408483860937_4972992299498482223_n.jpg?stp=dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=0KUuRfYdudMAX_kpU6D&_nc_ht=scontent-bos5-1.xx&oh=00_AfDu9s-6xZq_3sWY4g3P3LMma07T2lWTBUn7ZOUVtoKOXw&oe=6467223D","958","https://www.facebook.com/photo/?fbid=619000296938908&set=a.555990779906527","Arabic Wikipedia - ويكيبيديا العربية","619000320272239","3","أعلنت نقابة الفنانين السوريين اليوم وفاة الممثل السوري محمد قنوع إثر أزمةٍ قلبية. رحمه الله.

ملاحظة: الصورة برخصة الاستخدام العادل.","2023-04-22T18:51:00.000Z","1682189460","https://www.facebook.com/100064868280630/posts/619000320272239","https://www.facebook.com/ArabicWikipedia/posts/pfbid02gJ38E9BvbJRE8euehSYESS1ebo6JRJWDoLeNUoPEPqAtukxyPy2fe522UZHqfkmrl"
